-2.62141  -8.71355
-4.48183   6.56711
5.9649  -7.49939
-5.51109   3.19232
3.10718  -4.97466
4.23352   1.41197
-6.71539   7.25965
-5.53326  0.635633
-8.41066  -7.85767
5.36148   5.93175
-1.97181   3.41921
-5.52704  -2.64748
1.06968   1.90682
-7.74211   7.19793
-6.17421    6.3988
-2.64791  -7.47279
2.7656  -2.85348
5.14757   -7.0568
3.0545  -8.00023
-8.34862   3.31453
4.06341   -2.2709
9.36382   6.13148
-8.1162 -0.595248
5.58907 -0.378712
4.75223   4.75255
8.41548  0.774404
8.96325  -4.32626
-4.96088 -0.935766
-6.33405   5.52153
9.51021   8.01748
-5.36656  -2.27694
-0.489286   6.76795
