4.15133 9.09761
-4.13429 9.10536
-7.3969 6.72948
-3.82746 -9.23854
8.36174 -5.48465
-2.89861 -9.57069
-0.438217 -9.99039
9.69515 -2.45033
4.32855 -9.01464
-3.2957 9.44131
-6.97636 7.16452
5.81518 -8.13533
9.98886 0.471936
-9.99105 0.422913
7.15712 6.98396
-9.18822 -3.94672
4.21437 9.06858
-8.75724 4.82812
-3.51527 9.36178
7.94409 6.07384
5.11414 8.59334
-5.25491 8.50799
-3.8233 -9.24026
4.28166 9.037
-5.90687 -8.06901
0.833792 9.96518
0.978348 9.95203
6.80109 7.33111
0.637365 -9.97967
-1.02911 -9.94691
-9.95568 0.940412
5.76751 8.1692
